metabolite_number,dilution_factor,dilution_factor_original,injection_volume,log_injection_quantity,chromatogram_number,replicate,internal_standard,intensity,log_intensity,log_intensity_factor,normalized_intensity,log_normalized_intensity,log_normalized_intensity_factor,condition,metabolite_code,chromatogram_name,ionization_mode,ionization_code,retention_time,observation_number
424,0.5,0.5,10,1.6094379124341003,33,1,7328628.999,323575.0356,12.687186315331493,11.077748402897393,0.04415219212818007,-3.120112701337371,-4.729550613771472,6,X515.284723776371.15.1227788321823,05dil_rep1_10ul_3_neg,negative,2,15.1227788321823,43137
424,0.5,0.5,10,1.6094379124341003,36,1,6375300.272,305139.0401,12.62852282089309,11.01908490845899,0.04786269306249862,-3.0394189284966298,-4.64885684093073,6,X515.284723776371.15.1227788321823,05dil_rep1_10ul_4_neg,negative,2,15.1227788321823,43138
424,0.5,0.5,10,1.6094379124341003,39,2,5914784.189,330239.1939,12.707572500880266,11.098134588446166,0.055832839093970875,-2.885393068472588,-4.494830980906689,6,X515.284723776371.15.1227788321823,05dil_rep2_10ul_1_neg,negative,2,15.1227788321823,43139
424,0.5,0.5,10,1.6094379124341003,42,2,5931730.861,292864.4654,12.587465205551565,10.978027293117465,0.049372514070981886,-3.0083614049578316,-4.617799317391932,6,X515.284723776371.15.1227788321823,05dil_rep2_10ul_2_neg,negative,2,15.1227788321823,43140
424,0.5,0.5,10,1.6094379124341003,45,2,6236588.631,304097.103,12.625102347148523,11.015664434714424,0.048760166974687866,-3.020841549955572,-4.630279462389673,6,X515.284723776371.15.1227788321823,05dil_rep2_10ul_3_neg,negative,2,15.1227788321823,43141
424,0.5,0.5,10,1.6094379124341003,48,2,6512719.89,312444.2329,12.652181277513655,11.042743365079554,0.04797446200315549,-3.0370864512595275,-4.6465243636936275,6,X515.284723776371.15.1227788321823,05dil_rep2_10ul_4_neg,negative,2,15.1227788321823,43142
424,1,1,2,0.6931471805599453,49,1,1429419.479,69721.97764,11.152270864693513,10.459123684133568,0.04877642893797447,-3.0205080963777613,-3.7136552769377067,7,X515.284723776371.15.1227788321823,1dil_rep1_2ul_1_neg,negative,2,15.1227788321823,43143
424,1,1,2,0.6931471805599453,52,1,1837602.537,103128.3873,11.543729969643001,10.850582789083056,0.056121160709956076,-2.8802423413182088,-3.573389521878154,7,X515.284723776371.15.1227788321823,1dil_rep1_2ul_2_neg,negative,2,15.1227788321823,43144
424,1,1,2,0.6931471805599453,55,1,1877241.711,110457.8068,11.612388888106876,10.91924170754693,0.058840481837130885,-2.832925194344107,-3.5260723749040523,7,X515.284723776371.15.1227788321823,1dil_rep1_2ul_3_neg,negative,2,15.1227788321823,43145
424,1,1,2,0.6931471805599453,58,1,1837866.84,112179.9769,11.627859797143248,10.934712616583303,0.06103814186015783,-2.7962563338166313,-3.4894035143765767,7,X515.284723776371.15.1227788321823,1dil_rep1_2ul_4_neg,negative,2,15.1227788321823,43146
424,1,1,2,0.6931471805599453,61,2,2025977.623,115520.9665,11.657207320608274,10.964060140048328,0.057019862997766194,-2.864355598205405,-3.55750277876535,7,X515.284723776371.15.1227788321823,1dil_rep2_2ul_1_neg,negative,2,15.1227788321823,43147
424,1,1,2,0.6931471805599453,64,2,2159970.105,115718.1008,11.658912346926357,10.965765166366412,0.05357393629297476,-2.9266925923604354,-3.619839772920381,7,X515.284723776371.15.1227788321823,1dil_rep2_2ul_2_neg,negative,2,15.1227788321823,43148
424,1,1,2,0.6931471805599453,67,2,1875224.153,74951.44416,11.22459577165732,10.531448591097375,0.03996932528844193,-3.21964298685067,-3.9127901674106154,7,X515.284723776371.15.1227788321823,1dil_rep2_2ul_3_neg,negative,2,15.1227788321823,43149
424,1,1,2,0.6931471805599453,70,2,1850867.465,98670.36074,11.499539883869664,10.806392703309719,0.053310332914626064,-2.9316251032855924,-3.6247722838455374,7,X515.284723776371.15.1227788321823,1dil_rep2_2ul_4_neg,negative,2,15.1227788321823,43150
424,1,1,5,1.6094379124341003,50,1,3239957.05,350600.3717,12.767402311651253,11.157964399217153,0.10821142573479486,-2.2236683198565554,-3.8331062322906555,8,X515.284723776371.15.1227788321823,1dil_rep1_5ul_1_neg,negative,2,15.1227788321823,43151
424,1,1,5,1.6094379124341003,53,1,4278116.74,477866.0473,13.077085736426152,11.467647823992053,0.11170009523863529,-2.1919377202785606,-3.8013756327126607,8,X515.284723776371.15.1227788321823,1dil_rep1_5ul_2_neg,negative,2,15.1227788321823,43152
424,1,1,5,1.6094379124341003,56,1,3948743.324,383345.4886,12.856691920559895,11.247254008125795,0.09708037650106831,-2.332216019875506,-3.941653932309606,8,X515.284723776371.15.1227788321823,1dil_rep1_5ul_3_neg,negative,2,15.1227788321823,43153
424,1,1,5,1.6094379124341003,59,1,4190221.84,449907.8438,13.016798049218293,11.407360136784192,0.10737088893603781,-2.2314661863858833,-3.840904098819984,8,X515.284723776371.15.1227788321823,1dil_rep1_5ul_4_neg,negative,2,15.1227788321823,43154
424,1,1,5,1.6094379124341003,62,2,4397726.482,455835.361,13.029886972863524,11.420449060429425,0.10365250382572565,-2.2667112838486916,-3.8761491962827916,8,X515.284723776371.15.1227788321823,1dil_rep2_5ul_1_neg,negative,2,15.1227788321823,43155
424,1,1,5,1.6094379124341003,65,2,4664726.623,438183.1254,12.99039219650197,11.38095428406787,0.0939354351955986,-2.3651475923295644,-3.974585504763665,8,X515.284723776371.15.1227788321823,1dil_rep2_5ul_2_neg,negative,2,15.1227788321823,43156
424,1,1,5,1.6094379124341003,68,2,3898823.224,434510.7031,12.981975856525734,11.372537944091635,0.11144662841476909,-2.194209471606343,-3.8036473840404432,8,X515.284723776371.15.1227788321823,1dil_rep2_5ul_3_neg,negative,2,15.1227788321823,43157
424,1,1,5,1.6094379124341003,71,2,4036335.422,436167.1277,12.985780769295515,11.376342856861415,0.1080601788747972,-2.225066995239092,-3.8345049076731925,8,X515.284723776371.15.1227788321823,1dil_rep2_5ul_4_neg,negative,2,15.1227788321823,43158
424,1,1,10,2.302585092994046,51,1,6525879.18,874205.8987,13.681071208929195,11.37848611593515,0.1339598657264752,-2.0102150333970714,-4.312800126391117,9,X515.284723776371.15.1227788321823,1dil_rep1_10ul_1_neg,negative,2,15.1227788321823,43159
424,1,1,10,2.302585092994046,54,1,6426849.436,849483.5747,13.652383884651162,11.349798791657117,0.13217729513649681,-2.023611112634633,-4.326196205628679,9,X515.284723776371.15.1227788321823,1dil_rep1_10ul_2_neg,negative,2,15.1227788321823,43160
424,1,1,10,2.302585092994046,57,1,6556251.759,815079.9405,13.6110414739159,11.308456380921855,0.12432102525366126,-2.0848881455044204,-4.387473238498466,9,X515.284723776371.15.1227788321823,1dil_rep1_10ul_3_neg,negative,2,15.1227788321823,43161
424,1,1,10,2.302585092994046,60,1,6817301.896,813705.4545,13.609353729992748,11.3067686369987,0.11935887054927632,-2.1256206051277875,-4.428205698121833,9,X515.284723776371.15.1227788321823,1dil_rep1_10ul_4_neg,negative,2,15.1227788321823,43162
424,1,1,10,2.302585092994046,63,2,7277138.381,904051.9788,13.714642136393895,11.41205704339985,0.12423179709766193,-2.0856061269699966,-4.388191219964042,9,X515.284723776371.15.1227788321823,1dil_rep2_10ul_1_neg,negative,2,15.1227788321823,43163
424,1,1,10,2.302585092994046,66,2,7686497.61,913911.3256,13.725488827786634,11.42290373479259,0.11889827746918404,-2.1294869626133526,-4.432072055607398,9,X515.284723776371.15.1227788321823,1dil_rep2_10ul_2_neg,negative,2,15.1227788321823,43164
424,1,1,10,2.302585092994046,69,2,7427669.345,812736.3786,13.60816207838252,11.305576985388475,0.10942010755326644,-2.2125606074071995,-4.515145700401245,9,X515.284723776371.15.1227788321823,1dil_rep2_10ul_3_neg,negative,2,15.1227788321823,43165
424,1,1,10,2.302585092994046,72,2,8281727.335,533232.0343,13.186711944814332,10.884126851820287,0.06438657211599687,-2.74285017512812,-5.045435268122166,9,X515.284723776371.15.1227788321823,1dil_rep2_10ul_4_neg,negative,2,15.1227788321823,43166
425,0.25,0.25,2,-0.6931471805599453,1,1,1364972.814,94698.00966,11.458448261635457,12.151595442195402,0.06937721300286644,-2.6681968082838883,-1.9750496277239429,1,X792.57215563843.15.1229579823009,025dil_rep1_2ul_1_neg,negative,2,15.1229579823009,43167
425,0.25,0.25,2,-0.6931471805599453,4,1,1440507.861,120740.3439,11.701397600615369,12.394544781175314,0.08381790003990822,-2.4791086900094013,-1.785961509449456,1,X792.57215563843.15.1229579823009,025dil_rep1_2ul_2_neg,negative,2,15.1229579823009,43168
425,0.25,0.25,2,-0.6931471805599453,7,1,1500383.285,95678.39819,11.46874782771907,12.161895008279016,0.0637693042481475,-2.7524833290461745,-2.0593361484862296,1,X792.57215563843.15.1229579823009,025dil_rep1_2ul_3_neg,negative,2,15.1229579823009,43169
425,0.25,0.25,2,-0.6931471805599453,10,1,1527737.483,112522.9632,11.630912597130836,12.324059777690781,0.07365333668389153,-2.6083858324983415,-1.9152386519383964,1,X792.57215563843.15.1229579823009,025dil_rep1_2ul_4_neg,negative,2,15.1229579823009,43170
425,0.25,0.25,2,-0.6931471805599453,13,2,1711711.956,104112.1841,11.5532242900212,12.246371470581146,0.06082342518848422,-2.799780281507006,-2.106633100947061,1,X792.57215563843.15.1229579823009,025dil_rep2_2ul_1_neg,negative,2,15.1229579823009,43171
425,0.25,0.25,2,-0.6931471805599453,16,2,1624152.09,117453.5637,11.673798331900048,12.366945512459994,0.07231685038806926,-2.626698114896518,-1.9335509343365724,1,X792.57215563843.15.1229579823009,025dil_rep2_2ul_2_neg,negative,2,15.1229579823009,43172
425,0.25,0.25,2,-0.6931471805599453,19,2,1695060.587,110856.1553,11.615988741694075,12.30913592225402,0.06539952385784543,-2.7272403010065656,-2.0340931204466206,1,X792.57215563843.15.1229579823009,025dil_rep2_2ul_3_neg,negative,2,15.1229579823009,43173
425,0.25,0.25,2,-0.6931471805599453,22,2,1693682.578,110655.0015,11.614172545542159,12.307319726102104,0.06533396690581061,-2.7282432109288326,-2.0350960303688876,1,X792.57215563843.15.1229579823009,025dil_rep2_2ul_4_neg,negative,2,15.1229579823009,43174
425,0.25,0.25,5,0.22314355131420976,2,1,2921314.956,186554.3079,12.136477670851184,11.913334119536975,0.06385970383537105,-2.7510667294235893,-2.974210280737799,2,X792.57215563843.15.1229579823009,025dil_rep1_5ul_1_neg,negative,2,15.1229579823009,43175
425,0.25,0.25,5,0.22314355131420976,5,1,2917088.287,205775.0034,12.234538634363746,12.011395083049536,0.07054123261096897,-2.651557880397653,-2.8747014317118627,2,X792.57215563843.15.1229579823009,025dil_rep1_5ul_2_neg,negative,2,15.1229579823009,43176
425,0.25,0.25,5,0.22314355131420976,8,1,3021793.722,195609.3276,12.183874722562424,11.960731171248215,0.06473285260204137,-2.7374864381536352,-2.960629989467845,2,X792.57215563843.15.1229579823009,025dil_rep1_5ul_3_neg,negative,2,15.1229579823009,43177
425,0.25,0.25,5,0.22314355131420976,11,1,3110617.535,198080.8701,12.196430661138349,11.97328710982414,0.06367895373546784,-2.7539011676144662,-2.977044718928676,2,X792.57215563843.15.1229579823009,025dil_rep1_5ul_4_neg,negative,2,15.1229579823009,43178
425,0.25,0.25,5,0.22314355131420976,14,2,3567501.76,220667.4892,12.304412273736535,12.081268722422326,0.06185490689148252,-2.782963847939148,-3.0061073992533576,2,X792.57215563843.15.1229579823009,025dil_rep2_5ul_1_neg,negative,2,15.1229579823009,43179
425,0.25,0.25,5,0.22314355131420976,17,2,3506812.32,218766.9223,12.295762160313515,12.072618608999306,0.06238341329312999,-2.7744558515512847,-2.9975994028654944,2,X792.57215563843.15.1229579823009,025dil_rep2_5ul_2_neg,negative,2,15.1229579823009,43180
425,0.25,0.25,5,0.22314355131420976,20,2,3743853.48,225853.5294,12.327641968146832,12.104498416832623,0.06032648729618553,-2.8079840130516236,-3.0311275643658333,2,X792.57215563843.15.1229579823009,025dil_rep2_5ul_3_neg,negative,2,15.1229579823009,43181
425,0.25,0.25,5,0.22314355131420976,23,2,3178833.455,216207.2111,12.283992537470056,12.060848986155847,0.06801463938286127,-2.6880323119344522,-2.911175863248662,2,X792.57215563843.15.1229579823009,025dil_rep2_5ul_4_neg,negative,2,15.1229579823009,43182
425,0.25,0.25,10,0.9162907318741551,3,1,5274179.651,340070.0023,12.736906764517736,11.82061603264358,0.06447827431049334,-2.7414269443166353,-3.6577176761907904,3,X792.57215563843.15.1229579823009,025dil_rep1_10ul_1_neg,negative,2,15.1229579823009,43183
425,0.25,0.25,10,0.9162907318741551,6,1,6089235.007,359777.9775,12.793242391009965,11.87695165913581,0.059084265443263416,-2.8287906261718168,-3.745081358045972,3,X792.57215563843.15.1229579823009,025dil_rep1_10ul_2_neg,negative,2,15.1229579823009,43184
425,0.25,0.25,10,0.9162907318741551,9,1,5750990.878,363137.4206,12.802536610753775,11.886245878879619,0.06314345272032268,-2.7623461137819305,-3.6786368456560856,3,X792.57215563843.15.1229579823009,025dil_rep1_10ul_3_neg,negative,2,15.1229579823009,43185
425,0.25,0.25,10,0.9162907318741551,12,1,6304459.675,345127.6812,12.751669717981706,11.835378986107552,0.054743419577824484,-2.905098107868337,-3.821388839742492,3,X792.57215563843.15.1229579823009,025dil_rep1_10ul_4_neg,negative,2,15.1229579823009,43186
425,0.25,0.25,10,0.9162907318741551,15,2,6713647.289,386483.0434,12.864843273860915,11.948552541986759,0.057566778051214365,-2.854809647620255,-3.7711003794944102,3,X792.57215563843.15.1229579823009,025dil_rep2_10ul_1_neg,negative,2,15.1229579823009,43187
425,0.25,0.25,10,0.9162907318741551,18,2,6298621.711,376312.6644,12.83817563107766,11.921884899203505,0.059745239778855486,-2.817665760317388,-3.733956492191543,3,X792.57215563843.15.1229579823009,025dil_rep2_10ul_2_neg,negative,2,15.1229579823009,43188
425,0.25,0.25,10,0.9162907318741551,21,2,6927339.313,402514.6143,12.905486684001481,11.989195952127327,0.058105225702548176,-2.8454996759236875,-3.761790407797842,3,X792.57215563843.15.1229579823009,025dil_rep2_10ul_3_neg,negative,2,15.1229579823009,43189
425,0.25,0.25,10,0.9162907318741551,24,2,6772734.119,426678.0871,12.963785113510095,12.04749438163594,0.06299938541851387,-2.7646303078998717,-3.680921039774027,3,X792.57215563843.15.1229579823009,025dil_rep2_10ul_4_neg,negative,2,15.1229579823009,43190
425,0.5,0.5,2,0,25,1,1896139.056,210489.2682,12.257189948382122,12.257189948382122,0.11100940489250699,-2.1981403524977576,-2.1981403524977576,4,X792.57215563843.15.1229579823009,05dil_rep1_2ul_1_neg,negative,2,15.1229579823009,43191
425,0.5,0.5,2,0,28,1,1868252.34,220043.7186,12.301581526501206,12.301581526501206,0.11778051277591334,-2.1389324477995797,-2.1389324477995797,4,X792.57215563843.15.1229579823009,05dil_rep1_2ul_2_neg,negative,2,15.1229579823009,43192
425,0.5,0.5,2,0,31,1,1744991.193,241117.1027,12.393037997779503,12.393037997779503,0.13817668746251374,-1.9792220688350213,-1.9792220688350213,4,X792.57215563843.15.1229579823009,05dil_rep1_2ul_3_neg,negative,2,15.1229579823009,43193
425,0.5,0.5,2,0,34,1,1920990.395,228416.8099,12.338927352567138,12.338927352567138,0.11890575324818321,-2.1294240891710556,-2.1294240891710556,4,X792.57215563843.15.1229579823009,05dil_rep1_2ul_4_neg,negative,2,15.1229579823009,43194
425,0.5,0.5,2,0,37,2,1474456.842,255252.9701,12.450010372002309,12.450010372002309,0.17311661001468637,-1.753789865223887,-1.753789865223887,4,X792.57215563843.15.1229579823009,05dil_rep2_2ul_1_neg,negative,2,15.1229579823009,43195
425,0.5,0.5,2,0,40,2,1680102.23,264823.8645,12.48682022171832,12.48682022171832,0.15762366109114684,-1.8475449790002396,-1.8475449790002396,4,X792.57215563843.15.1229579823009,05dil_rep2_2ul_2_neg,negative,2,15.1229579823009,43196
425,0.5,0.5,2,0,43,2,1697118.109,247986.6602,12.421130234184282,12.421130234184282,0.14612221676552745,-1.923311906313798,-1.923311906313798,4,X792.57215563843.15.1229579823009,05dil_rep2_2ul_3_neg,negative,2,15.1229579823009,43197
425,0.5,0.5,2,0,46,2,1748461.942,280529.5591,12.544434378428452,12.544434378428452,0.160443617536858,-1.829812690735014,-1.829812690735014,4,X792.57215563843.15.1229579823009,05dil_rep2_2ul_4_neg,negative,2,15.1229579823009,43198
425,0.5,0.5,5,0.9162907318741551,26,1,4037126.654,457939.4051,13.034492151068362,12.118201419194207,0.11343201349560632,-2.1765516215715865,-3.0928423534457417,5,X792.57215563843.15.1229579823009,05dil_rep1_5ul_1_neg,negative,2,15.1229579823009,43199
425,0.5,0.5,5,0.9162907318741551,29,1,3611026.575,450986.1555,13.019191920674396,12.10290118880024,0.1248913975383856,-2.080310739015332,-2.996601470889487,5,X792.57215563843.15.1229579823009,05dil_rep1_5ul_2_neg,negative,2,15.1229579823009,43200
425,0.5,0.5,5,0.9162907318741551,32,1,3843268.619,469133.6443,13.058642962699745,12.14235223082559,0.12206631667137186,-2.1031908026610373,-3.0194815345351924,5,X792.57215563843.15.1229579823009,05dil_rep1_5ul_3_neg,negative,2,15.1229579823009,43201
425,0.5,0.5,5,0.9162907318741551,35,1,3408713.792,480740.7361,13.083083393582577,12.16679266170842,0.1410328837898515,-1.9587621974274037,-2.8750529293015585,5,X792.57215563843.15.1229579823009,05dil_rep1_5ul_4_neg,negative,2,15.1229579823009,43202
425,0.5,0.5,5,0.9162907318741551,38,2,3351400.652,467342.6978,13.054818095796248,12.138527363922092,0.13944697943562973,-1.9700708256980568,-2.886361557572212,5,X792.57215563843.15.1229579823009,05dil_rep2_5ul_1_neg,negative,2,15.1229579823009,43203
425,0.5,0.5,5,0.9162907318741551,41,2,3681469.443,465958.0355,13.0518508564777,12.135560124603543,0.12656849193356187,-2.0669716791293675,-2.9832624110035226,5,X792.57215563843.15.1229579823009,05dil_rep2_5ul_2_neg,negative,2,15.1229579823009,43204
425,0.5,0.5,5,0.9162907318741551,44,2,3820616.745,497643.8311,13.117639901535888,12.201349169661734,0.13025222478838294,-2.038282517585648,-2.9545732494598025,5,X792.57215563843.15.1229579823009,05dil_rep2_5ul_3_neg,negative,2,15.1229579823009,43205
425,0.5,0.5,5,0.9162907318741551,47,2,3330791.459,536105.3323,13.192085936231376,12.27579520435722,0.1609543373997225,-1.8266345728603095,-2.7429253047344644,5,X792.57215563843.15.1229579823009,05dil_rep2_5ul_4_neg,negative,2,15.1229579823009,43206
425,0.5,0.5,10,1.6094379124341003,27,1,6739512.23,830792.8306,13.630135741433138,12.020697828999038,0.12327195236798315,-2.093362369400356,-3.7028002818344565,6,X792.57215563843.15.1229579823009,05dil_rep1_10ul_1_neg,negative,2,15.1229579823009,43207
425,0.5,0.5,10,1.6094379124341003,30,1,7332769.164,806590.4351,13.600571303057022,11.99113339062292,0.1099980671776674,-2.207292484456209,-3.8167303968903097,6,X792.57215563843.15.1229579823009,05dil_rep1_10ul_2_neg,negative,2,15.1229579823009,43208
425,0.5,0.5,10,1.6094379124341003,33,1,7328628.999,834339.5137,13.634395689269304,12.024957776835205,0.11384660266113165,-2.1729033273995597,-3.78234123983366,6,X792.57215563843.15.1229579823009,05dil_rep1_10ul_3_neg,negative,2,15.1229579823009,43209
425,0.5,0.5,10,1.6094379124341003,36,1,6375300.272,825571.5052,13.623831159063425,12.014393246629323,0.129495313158169,-2.0441105903262953,-3.6535485027603958,6,X792.57215563843.15.1229579823009,05dil_rep1_10ul_4_neg,negative,2,15.1229579823009,43210
425,0.5,0.5,10,1.6094379124341003,39,2,5914784.189,856533.0767,13.660648214447807,12.051210302013708,0.14481222802565383,-1.9323173549050472,-3.5417552673391475,6,X792.57215563843.15.1229579823009,05dil_rep2_10ul_1_neg,negative,2,15.1229579823009,43211
425,0.5,0.5,10,1.6094379124341003,42,2,5931730.861,840693.7066,13.641982671190766,12.032544758756664,0.14172822845476707,-1.9538439393186315,-3.563281851752732,6,X792.57215563843.15.1229579823009,05dil_rep2_10ul_2_neg,negative,2,15.1229579823009,43212
